,Date,Week,Profit,Profit(W),Profit(L),NumTrade,NumTrade(W),NumTrade(L),WinRate,ProfAve,ProfAve(W),ProfAve(L),Profit(Max),NumTrade(Max),Date(Datetime),Before type,Expansion type,After type,Expn lineage
2427,2019.04.23,Tue,11.5,33.6,-22.1,6,2,4,0.3333333333333333,1.9166666666666667,16.8,-5.525,32.5,10405,2019-04-23,,,,
2428,2019.04.24,Wed,-23.4,6.9,-30.3,5,1,4,0.2,-4.68,6.9,-7.575,6.9,10410,2019-04-24,,,,
2429,2019.04.25,Thu,-2.2999999999999994,11.9,-14.2,3,1,2,0.3333333333333333,-0.7666666666666665,11.9,-7.1,11.9,10412,2019-04-25,,,,
2430,2019.04.26,Fri,-37.0,16.3,-53.300000000000004,12,1,11,0.08333333333333333,-3.0833333333333335,16.3,-4.845454545454546,16.3,10425,2019-04-26,,,,
2431,2019.04.29,Mon,-5.800000000000004,26.3,-32.1,8,2,6,0.25,-0.7250000000000005,13.15,-5.3500000000000005,23.1,10433,2019-04-29,,,,
2432,2019.04.30,Tue,11.399999999999999,26.5,-15.100000000000001,3,1,2,0.3333333333333333,3.7999999999999994,26.5,-7.550000000000001,26.5,10435,2019-04-30,,,,
2433,2019.05.01,Wed,2.3000000000000007,11.4,-9.1,3,1,2,0.3333333333333333,0.7666666666666669,11.4,-4.55,11.4,10439,2019-05-01,,,,
2434,2019.05.02,Thu,-4.4,15.6,-20.0,3,1,2,0.3333333333333333,-1.4666666666666668,15.6,-10.0,15.6,10442,2019-05-02,,,,
2435,2019.05.03,Fri,2.9,2.9,0.0,1,1,0,1.0,2.9,2.9,0.0,2.9,10443,2019-05-03,,,,
2436,2019.05.06,Mon,-28.8,5.8,-34.6,7,1,6,0.14285714285714285,-4.114285714285715,5.8,-5.766666666666667,5.8,10450,2019-05-06,,,,
2437,2019.05.07,Tue,-0.10000000000000053,12.5,-12.600000000000001,4,2,2,0.5,-0.025000000000000133,6.25,-6.300000000000001,6.9,10454,2019-05-07,,,,
2438,2019.05.08,Wed,-49.8,6.4,-56.199999999999996,10,2,8,0.2,-4.9799999999999995,3.2,-7.0249999999999995,5.4,10455,2019-05-08,,,,
2439,2019.05.09,Thu,-42.2,17.9,-60.1,13,1,12,0.07692307692307693,-3.246153846153846,17.9,-5.008333333333334,17.9,10477,2019-05-09,,,,
2440,2019.05.10,Fri,-16.699999999999996,12.6,-29.299999999999997,7,2,5,0.2857142857142857,-2.3857142857142852,6.3,-5.859999999999999,7.8,10483,2019-05-10,,,,
2441,2019.05.13,Mon,-39.3,9.5,-48.8,12,1,11,0.08333333333333333,-3.275,9.5,-4.4363636363636365,9.5,10495,2019-05-13,,,,
2442,2019.05.14,Tue,-3.5999999999999996,14.9,-18.5,4,1,3,0.25,-0.8999999999999999,14.9,-6.166666666666667,14.9,10500,2019-05-14,,,,
2443,2019.05.15,Wed,-15.8,12.0,-27.8,8,1,7,0.125,-1.975,12.0,-3.9714285714285715,12.0,10508,2019-05-15,,,,
2444,2019.05.16,Thu,-8.100000000000001,22.4,-30.5,8,1,7,0.125,-1.0125000000000002,22.4,-4.357142857142857,22.4,10516,2019-05-16,,,,
2445,2019.05.17,Fri,-40.199999999999996,1.0,-41.199999999999996,11,1,10,0.09090909090909091,-3.6545454545454543,1.0,-4.119999999999999,1.0,10527,2019-05-17,,,,
2446,2019.05.20,Mon,-15.3,8.0,-23.299999999999997,7,2,5,0.2857142857142857,-2.185714285714286,4.0,-4.659999999999999,5.0,10529,2019-05-20,,,,
2447,2019.05.21,Tue,-23.5,4.7,-28.2,5,1,4,0.2,-4.7,4.7,-7.05,4.7,10536,2019-05-21,,,,
2448,2019.05.22,Wed,-18.8,7.3999999999999995,-26.200000000000003,7,2,5,0.2857142857142857,-2.685714285714286,3.6999999999999997,-5.24,6.8,10546,2019-05-22,,,,
2449,2019.05.23,Thu,24.9,24.9,0.0,1,1,0,1.0,24.9,24.9,0.0,24.9,10547,2019-05-23,,,,
2450,2019.05.24,Fri,12.000000000000002,18.200000000000003,-6.2,4,2,2,0.5,3.0000000000000004,9.100000000000001,-3.1,17.1,10551,2019-05-24,,,,
2451,2019.05.27,Mon,-7.0,4.7,-11.700000000000001,3,1,2,0.3333333333333333,-2.3333333333333335,4.7,-5.8500000000000005,4.7,10553,2019-05-27,,,,
2452,2019.05.28,Tue,-4.399999999999997,19.4,-23.799999999999997,7,2,5,0.2857142857142857,-0.6285714285714281,9.7,-4.76,13.9,10561,2019-05-28,,,,
2453,2019.05.29,Wed,6.2,6.2,0.0,1,1,0,1.0,6.2,6.2,0.0,6.2,10562,2019-05-29,,,,
2454,2019.05.30,Thu,-50.7,0.0,-50.7,13,0,13,0.0,-3.9000000000000004,0.0,-3.9000000000000004,-2.2,10573,2019-05-30,,,,
2455,2019.05.31,Fri,-14.799999999999997,7.5,-22.299999999999997,6,1,5,0.16666666666666666,-2.4666666666666663,7.5,-4.459999999999999,7.5,10581,2019-05-31,,,,
2456,2019.06.03,Mon,53.5,63.0,-9.5,2,1,1,0.5,26.75,63.0,-9.5,63.0,10583,2019-06-03,,,,
2457,2019.06.04,Tue,-57.8,0.0,-57.8,7,0,7,0.0,-8.257142857142856,0.0,-8.257142857142856,-6.7,10586,2019-06-04,,,,
2458,2019.06.05,Wed,36.8,36.8,0.0,2,2,0,1.0,18.4,18.4,0.0,26.4,10592,2019-06-05,,,,
2459,2019.06.06,Thu,-11.500000000000002,14.6,-26.1,4,1,3,0.25,-2.8750000000000004,14.6,-8.700000000000001,14.6,10596,2019-06-06,,,,
2460,2019.06.07,Fri,42.900000000000006,57.7,-14.8,3,1,2,0.3333333333333333,14.300000000000002,57.7,-7.4,57.7,10599,2019-06-07,,,,
2461,2019.06.10,Mon,-26.4,0.0,-26.4,3,0,3,0.0,-8.799999999999999,0.0,-8.799999999999999,-8.0,10602,2019-06-10,,,,
2462,2019.06.11,Tue,-93.39999999999999,7.7,-101.1,26,1,25,0.038461538461538464,-3.592307692307692,7.7,-4.044,7.7,10628,2019-06-11,,,,
2463,2019.06.12,Wed,-6.000000000000002,4.2,-10.2,4,2,2,0.5,-1.5000000000000004,2.1,-5.1,3.6,10632,2019-06-12,,,,
2464,2019.06.13,Thu,-27.700000000000006,9.2,-36.900000000000006,6,1,5,0.16666666666666666,-4.616666666666668,9.2,-7.380000000000001,9.2,10638,2019-06-13,,,,
2465,2019.06.14,Fri,38.099999999999994,63.3,-25.2,7,1,6,0.14285714285714285,5.442857142857142,63.3,-4.2,63.3,10645,2019-06-14,,,,
2466,2019.06.17,Mon,-2.5999999999999996,11.5,-14.1,3,1,2,0.3333333333333333,-0.8666666666666666,11.5,-7.05,11.5,10648,2019-06-17,,,,
2467,2019.06.18,Tue,10.999999999999998,23.9,-12.9,3,1,2,0.3333333333333333,3.666666666666666,23.9,-6.45,23.9,10650,2019-06-18,,,,
2468,2019.06.19,Wed,-8.499999999999998,3.4,-11.899999999999999,4,1,3,0.25,-2.1249999999999996,3.4,-3.9666666666666663,3.4,10655,2019-06-19,,,,
2469,2019.06.20,Thu,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-999.0,99999,2019-06-20,,,,
2470,2019.06.21,Fri,-7.599999999999999,3.8,-11.399999999999999,3,1,2,0.3333333333333333,-2.5333333333333328,3.8,-5.699999999999999,3.8,10658,2019-06-21,,,,
2471,2019.06.24,Mon,8.0,14.5,-6.5,3,2,1,0.6666666666666666,2.6666666666666665,7.25,-6.5,9.3,10659,2019-06-24,,,,
2472,2019.06.25,Tue,0.09999999999999787,14.399999999999999,-14.3,4,2,2,0.5,0.024999999999999467,7.199999999999999,-7.15,9.7,10665,2019-06-25,,,,
2473,2019.06.26,Wed,-51.9,6.4,-58.3,9,1,8,0.1111111111111111,-5.766666666666667,6.4,-7.2875,6.4,10674,2019-06-26,,,,
2474,2019.06.27,Thu,-51.0,3.7,-54.699999999999996,8,1,7,0.125,-6.375,3.7,-7.814285714285714,3.7,10675,2019-06-27,,,,
2475,2019.06.28,Fri,-18.200000000000003,11.8,-30.000000000000004,7,1,6,0.14285714285714285,-2.6000000000000005,11.8,-5.000000000000001,11.8,10687,2019-06-28,,,,
2476,2019.07.01,Mon,41.0,41.0,0.0,1,1,0,1.0,41.0,41.0,0.0,41.0,10690,2019-07-01,,,,
2477,2019.07.02,Tue,-33.0,0.0,-33.0,5,0,4,0.0,-6.6,0.0,-8.25,0.0,10692,2019-07-02,,,,
2478,2019.07.03,Wed,-41.1,5.0,-46.1,10,1,9,0.1,-4.11,5.0,-5.122222222222223,5.0,10697,2019-07-03,,,,
2479,2019.07.04,Thu,-41.7,0.0,-41.7,10,0,10,0.0,-4.17,0.0,-4.17,-3.1,10711,2019-07-04,,,,
2480,2019.07.05,Fri,-6.4,11.1,-17.5,7,1,6,0.14285714285714285,-0.9142857142857144,11.1,-2.9166666666666665,11.1,10722,2019-07-05,,,,
2481,2019.07.08,Mon,-9.0,2.8,-11.8,4,1,3,0.25,-2.25,2.8,-3.9333333333333336,2.8,10726,2019-07-08,squeeze,expn range,squeeze,expn range
2482,2019.07.09,Tue,-31.1,3.6,-34.7,9,1,8,0.1111111111111111,-3.4555555555555557,3.6,-4.3375,3.6,10732,2019-07-09,squeeze,expn range,squeeze,expn range
2483,2019.07.10,Wed,-8.5,0.0,-8.5,3,0,3,0.0,-2.8333333333333335,0.0,-2.8333333333333335,-2.3,10737,2019-07-10,squeeze,expn expn,range,expansion
2484,2019.07.11,Thu,-5.200000000000002,10.299999999999999,-15.5,4,2,2,0.5,-1.3000000000000005,5.1499999999999995,-7.75,10.2,10739,2019-07-11,range,range,range,range
2485,2019.07.12,Fri,0.20000000000000107,8.9,-8.7,4,2,1,0.5,0.050000000000000266,4.45,-8.7,8.0,10746,2019-07-12,range,expn range,squeeze,expn range
2486,2019.07.15,Mon,-0.5,3.4,-3.9,2,1,1,0.5,-0.25,3.4,-3.9,3.4,10748,2019-07-15,,,,
2487,2019.07.16,Tue,30.500000000000004,36.2,-5.7,2,1,1,0.5,15.250000000000002,36.2,-5.7,36.2,10750,2019-07-16,,,,
2488,2019.07.17,Wed,-51.29999999999999,0.6,-51.89999999999999,14,1,13,0.07142857142857142,-3.6642857142857137,0.6,-3.9923076923076914,0.6,10764,2019-07-17,,,,
2489,2019.07.18,Thu,28.599999999999998,28.599999999999998,0.0,2,2,0,1.0,14.299999999999999,14.299999999999999,0.0,25.7,10766,2019-07-18,,,,
2490,2019.07.19,Fri,-3.3000000000000007,7.0,-10.3,2,1,1,0.5,-1.6500000000000004,7.0,-10.3,7.0,10768,2019-07-19,,,,
2491,2019.07.22,Mon,-104.70000000000003,3.5,-108.20000000000003,32,1,31,0.03125,-3.271875000000001,3.5,-3.490322580645162,3.5,10800,2019-07-22,,,,
2492,2019.07.23,Tue,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-999.0,99999,2019-07-23,,,,
2493,2019.07.24,Wed,-68.89999999999998,0.0,-68.89999999999998,14,0,14,0.0,-4.92142857142857,0.0,-4.92142857142857,-2.5,10801,2019-07-24,,,,
2494,2019.07.25,Thu,-18.400000000000002,3.7,-22.1,6,1,5,0.16666666666666666,-3.066666666666667,3.7,-4.42,3.7,10816,2019-07-25,,,,
2495,2019.07.26,Fri,-3.7,3.3,-7.0,2,1,1,0.5,-1.85,3.3,-7.0,3.3,10822,2019-07-26,,,,
2496,2019.07.29,Mon,-25.9,12.700000000000001,-38.599999999999994,9,2,7,0.2222222222222222,-2.8777777777777778,6.3500000000000005,-5.514285714285713,11.9,10831,2019-07-29,,,,
2497,2019.07.30,Tue,-42.30000000000001,5.8,-48.10000000000001,11,1,9,0.09090909090909091,-3.8454545454545466,5.8,-5.344444444444445,5.8,10842,2019-07-30,,,,
2498,2019.07.31,Wed,-7.2,0.1,-7.3,3,1,2,0.3333333333333333,-2.4,0.1,-3.65,0.1,10845,2019-07-31,,,,
2499,2019.08.01,Thu,12.7,18.0,-5.3,2,1,1,0.5,6.35,18.0,-5.3,18.0,10847,2019-08-01,,,,
2500,2019.08.02,Fri,11.8,11.8,0.0,1,1,0,1.0,11.8,11.8,0.0,11.8,10848,2019-08-02,,,,
2501,2019.08.05,Mon,13.6,13.6,0.0,1,1,0,1.0,13.6,13.6,0.0,13.6,10849,2019-08-05,,,,
2502,2019.08.06,Tue,7.8,7.8,0.0,1,1,0,1.0,7.8,7.8,0.0,7.8,10850,2019-08-06,,,,
2503,2019.08.07,Wed,8.4,8.4,0.0,3,3,0,1.0,2.8000000000000003,2.8000000000000003,0.0,6.3,10853,2019-08-07,,,,
2504,2019.08.08,Thu,-81.59999999999998,5.9,-87.49999999999999,12,1,11,0.08333333333333333,-6.799999999999998,5.9,-7.954545454545453,5.9,10865,2019-08-08,,,,
2505,2019.08.09,Fri,-19.6,6.0,-25.6,4,1,3,0.25,-4.9,6.0,-8.533333333333333,6.0,10869,2019-08-09,,,,
2506,2019.08.12,Mon,2.5000000000000018,11.8,-9.3,3,1,2,0.3333333333333333,0.8333333333333339,11.8,-4.65,11.8,10871,2019-08-12,,,,
2507,2019.08.13,Tue,7.600000000000001,18.3,-10.7,3,1,1,0.3333333333333333,2.5333333333333337,18.3,-10.7,18.3,10875,2019-08-13,,,,
2508,2019.08.14,Wed,-16.100000000000005,29.2,-45.300000000000004,8,1,7,0.125,-2.0125000000000006,29.2,-6.471428571428572,29.2,10883,2019-08-14,,,,
2509,2019.08.15,Thu,-16.799999999999997,28.4,-45.199999999999996,8,1,7,0.125,-2.0999999999999996,28.4,-6.457142857142856,28.4,10891,2019-08-15,,,,
2510,2019.08.16,Fri,-4.5,10.4,-14.9,3,1,2,0.3333333333333333,-1.5,10.4,-7.45,10.4,10893,2019-08-16,,,,
2511,2019.08.19,Mon,-3.8000000000000007,8.9,-12.7,4,2,2,0.5,-0.9500000000000002,4.45,-6.35,7.1,10898,2019-08-19,,,,
2512,2019.08.20,Tue,-14.4,12.6,-27.0,8,1,7,0.125,-1.8,12.6,-3.857142857142857,12.6,10906,2019-08-20,,,,
2513,2019.08.21,Wed,-74.19999999999999,1.9,-76.1,20,1,19,0.05,-3.7099999999999995,1.9,-4.005263157894737,1.9,10926,2019-08-21,,,,
2514,2019.08.22,Thu,-51.3,0.0,-51.3,8,0,8,0.0,-6.4125,0.0,-6.4125,-2.2,10927,2019-08-22,,,,
2515,2019.08.23,Fri,64.0,64.0,0.0,2,2,0,1.0,32.0,32.0,0.0,60.1,10936,2019-08-23,,,,
2516,2019.08.26,Mon,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,10937,2019-08-26,,,,
2517,2019.08.27,Tue,-52.400000000000006,4.2,-56.60000000000001,12,1,11,0.08333333333333333,-4.366666666666667,4.2,-5.145454545454546,4.2,10949,2019-08-27,,,,
2518,2019.08.28,Wed,-60.79999999999998,3.2,-63.999999999999986,22,1,21,0.045454545454545456,-2.763636363636363,3.2,-3.047619047619047,3.2,10971,2019-08-28,,,,
2519,2019.08.29,Thu,-48.5,1.4,-49.9,18,1,17,0.05555555555555555,-2.6944444444444446,1.4,-2.9352941176470586,1.4,10989,2019-08-29,,,,
2520,2019.08.30,Fri,50.5,57.8,-7.3,3,2,1,0.6666666666666666,16.833333333333332,28.9,-7.3,51.5,10992,2019-08-30,,,,
2521,2019.09.02,Mon,2.7,2.7,0.0,1,1,0,1.0,2.7,2.7,0.0,2.7,10993,2019-09-02,,,,
2522,2019.09.03,Tue,20.9,28.799999999999997,-7.9,3,2,1,0.6666666666666666,6.966666666666666,14.399999999999999,-7.9,21.7,10994,2019-09-03,,,,
2523,2019.09.04,Wed,38.5,38.5,0.0,1,1,0,1.0,38.5,38.5,0.0,38.5,10997,2019-09-04,,,,
2524,2019.09.05,Thu,2.299999999999997,22.9,-20.6,4,1,3,0.25,0.5749999999999993,22.9,-6.866666666666667,22.9,11001,2019-09-05,,,,
2525,2019.09.06,Fri,-56.49999999999999,4.0,-60.49999999999999,10,1,9,0.1,-5.6499999999999995,4.0,-6.722222222222221,4.0,11011,2019-09-06,,,,
2526,2019.09.09,Mon,-0.6999999999999993,20.7,-21.4,4,1,3,0.25,-0.17499999999999982,20.7,-7.133333333333333,20.7,11015,2019-09-09,,,,
2527,2019.09.10,Tue,-52.40000000000001,0.0,-52.40000000000001,12,0,11,0.0,-4.366666666666668,0.0,-4.763636363636365,0.0,11019,2019-09-10,,,,
2528,2019.09.11,Wed,30.599999999999998,40.5,-9.9,4,2,2,0.5,7.6499999999999995,20.25,-4.95,40.3,11031,2019-09-11,,,,
2529,2019.09.12,Thu,16.1,41.300000000000004,-25.2,4,2,2,0.5,4.025,20.650000000000002,-12.6,35.6,11035,2019-09-12,,,,
2530,2019.09.13,Fri,8.2,8.2,0.0,1,1,0,1.0,8.2,8.2,0.0,8.2,11036,2019-09-13,,,,
2531,2019.09.16,Mon,49.9,66.8,-16.9,4,1,3,0.25,12.475,66.8,-5.633333333333333,66.8,11040,2019-09-16,,,,
2532,2019.09.17,Tue,47.8,55.3,-7.5,2,1,1,0.5,23.9,55.3,-7.5,55.3,11042,2019-09-17,,,,
2533,2019.09.18,Wed,-6.699999999999999,22.0,-28.7,5,2,3,0.4,-1.3399999999999999,11.0,-9.566666666666666,18.0,11047,2019-09-18,,,,
2534,2019.09.19,Thu,-3.5999999999999996,8.0,-11.6,2,1,1,0.5,-1.7999999999999998,8.0,-11.6,8.0,11048,2019-09-19,,,,
2535,2019.09.20,Fri,15.700000000000003,31.1,-15.399999999999999,3,1,2,0.3333333333333333,5.233333333333334,31.1,-7.699999999999999,31.1,11052,2019-09-20,,,,
2536,2019.09.23,Mon,18.799999999999997,26.2,-7.4,2,1,1,0.5,9.399999999999999,26.2,-7.4,26.2,11054,2019-09-23,,,,
2537,2019.09.24,Tue,-64.70000000000002,2.4,-67.10000000000002,22,1,21,0.045454545454545456,-2.940909090909092,2.4,-3.1952380952380963,2.4,11076,2019-09-24,,,,
2538,2019.09.25,Wed,49.9,49.9,0.0,1,1,0,1.0,49.9,49.9,0.0,49.9,11077,2019-09-25,,,,
2539,2019.09.26,Thu,12.8,22.5,-9.7,3,2,1,0.6666666666666666,4.266666666666667,11.25,-9.7,16.8,11080,2019-09-26,,,,
2540,2019.09.27,Fri,-10.4,3.1,-13.5,3,1,2,0.3333333333333333,-3.466666666666667,3.1,-6.75,3.1,11083,2019-09-27,,,,
2541,2019.09.30,Mon,1.1000000000000014,24.4,-23.299999999999997,5,1,4,0.2,0.22000000000000028,24.4,-5.824999999999999,24.4,11088,2019-09-30,,,,
2542,2019.10.01,Tue,-7.5,36.099999999999994,-43.599999999999994,9,2,7,0.2222222222222222,-0.8333333333333334,18.049999999999997,-6.228571428571428,33.8,11097,2019-10-01,,,,
2543,2019.10.02,Wed,-9.8,0.1,-9.9,2,1,1,0.5,-4.9,0.1,-9.9,0.1,11099,2019-10-02,,,,
2544,2019.10.03,Thu,-32.0,15.0,-47.0,9,1,8,0.1111111111111111,-3.5555555555555554,15.0,-5.875,15.0,11108,2019-10-03,,,,
2545,2019.10.04,Fri,-80.7,0.0,-80.7,13,0,13,0.0,-6.207692307692308,0.0,-6.207692307692308,-4.3,11119,2019-10-04,,,,
2546,2019.10.07,Mon,-19.7,0.6,-20.299999999999997,5,1,4,0.2,-3.94,0.6,-5.074999999999999,0.6,11124,2019-10-07,,,,
2547,2019.10.08,Tue,-8.0,0.5,-8.5,2,1,1,0.5,-4.0,0.5,-8.5,0.5,11128,2019-10-08,,,,
2548,2019.10.09,Wed,-10.600000000000001,8.0,-18.6,3,1,2,0.3333333333333333,-3.5333333333333337,8.0,-9.3,8.0,11129,2019-10-09,,,,
2549,2019.10.10,Thu,-10.6,2.9,-13.5,2,1,1,0.5,-5.3,2.9,-13.5,2.9,11132,2019-10-10,,,,
2550,2019.10.11,Fri,5.100000000000003,38.0,-32.9,7,2,5,0.2857142857142857,0.728571428571429,19.0,-6.58,24.6,11139,2019-10-11,,,,
2551,2019.10.14,Mon,-42.699999999999996,0.0,-42.699999999999996,8,0,8,0.0,-5.3374999999999995,0.0,-5.3374999999999995,-4.5,11145,2019-10-14,,,,
2552,2019.10.15,Tue,-37.2,17.1,-54.3,13,1,12,0.07692307692307693,-2.8615384615384616,17.1,-4.5249999999999995,17.1,11159,2019-10-15,,,,
2553,2019.10.16,Wed,-15.299999999999997,34.3,-49.599999999999994,9,1,8,0.1111111111111111,-1.6999999999999997,34.3,-6.199999999999999,34.3,11170,2019-10-16,,,,
2554,2019.10.17,Thu,0.8000000000000014,21.4,-20.599999999999998,4,1,3,0.25,0.20000000000000034,21.4,-6.866666666666666,21.4,11173,2019-10-17,,,,
2555,2019.10.18,Fri,-20.3,9.0,-29.3,9,1,8,0.1111111111111111,-2.2555555555555555,9.0,-3.6625,9.0,11183,2019-10-18,,,,
2556,2019.10.21,Mon,-17.4,5.800000000000001,-23.2,6,2,4,0.3333333333333333,-2.9,2.9000000000000004,-5.8,4.7,11186,2019-10-21,,,,
2557,2019.10.22,Tue,-11.4,5.1,-16.5,5,1,3,0.2,-2.2800000000000002,5.1,-5.5,5.1,11194,2019-10-22,,,,
2558,2019.10.23,Wed,-18.0,6.5,-24.5,7,1,5,0.14285714285714285,-2.5714285714285716,6.5,-4.9,6.5,11201,2019-10-23,,,,
2559,2019.10.24,Thu,-7.5000000000000036,20.4,-27.900000000000002,6,1,5,0.16666666666666666,-1.2500000000000007,20.4,-5.58,20.4,11207,2019-10-24,,,,
2560,2019.10.25,Fri,11.899999999999999,18.9,-7.0,3,1,1,0.3333333333333333,3.9666666666666663,18.9,-7.0,18.9,11210,2019-10-25,,,,
2561,2019.10.28,Mon,3.0,3.0,0.0,1,1,0,1.0,3.0,3.0,0.0,3.0,11211,2019-10-28,,,,
2562,2019.10.29,Tue,4.3999999999999995,8.2,-3.8,2,1,1,0.5,2.1999999999999997,8.2,-3.8,8.2,11213,2019-10-29,,,,
2563,2019.10.30,Wed,-21.700000000000003,45.5,-67.2,17,1,15,0.058823529411764705,-1.2764705882352942,45.5,-4.48,45.5,11230,2019-10-30,,,,
2564,2019.10.31,Thu,-21.1,0.0,-21.1,2,0,2,0.0,-10.55,0.0,-10.55,-9.5,11232,2019-10-31,,,,
2565,2019.11.01,Fri,-33.7,0.7,-34.4,6,1,5,0.16666666666666666,-5.616666666666667,0.7,-6.88,0.7,11233,2019-11-01,,,,
2566,2019.11.04,Mon,-26.900000000000002,3.5,-30.400000000000002,7,1,6,0.14285714285714285,-3.842857142857143,3.5,-5.066666666666667,3.5,11245,2019-11-04,,,,
2567,2019.11.05,Tue,44.400000000000006,53.7,-9.3,2,1,1,0.5,22.200000000000003,53.7,-9.3,53.7,11247,2019-11-05,,,,
2568,2019.11.06,Wed,-5.5,1.4,-6.9,3,1,1,0.3333333333333333,-1.8333333333333333,1.4,-6.9,1.4,11248,2019-11-06,,,,
2569,2019.11.07,Thu,19.7,19.7,0.0,3,3,0,1.0,6.566666666666666,6.566666666666666,0.0,12.1,11253,2019-11-07,,,,
2570,2019.11.08,Fri,-8.7,7.3,-16.0,5,1,4,0.2,-1.7399999999999998,7.3,-4.0,7.3,11258,2019-11-08,,,,
2571,2019.11.11,Mon,-22.5,3.2,-25.7,6,1,5,0.16666666666666666,-3.75,3.2,-5.14,3.2,11263,2019-11-11,,,,
2572,2019.11.12,Tue,-31.999999999999996,7.7,-39.699999999999996,12,1,11,0.08333333333333333,-2.6666666666666665,7.7,-3.609090909090909,7.7,11276,2019-11-12,,,,
2573,2019.11.13,Wed,-64.10000000000001,2.4,-66.50000000000001,19,1,18,0.05263157894736842,-3.3736842105263163,2.4,-3.694444444444445,2.4,11294,2019-11-13,,,,
2574,2019.11.14,Thu,-28.5,11.9,-40.4,11,1,10,0.09090909090909091,-2.590909090909091,11.9,-4.04,11.9,11306,2019-11-14,,,,
2575,2019.11.15,Fri,17.299999999999997,26.2,-8.9,2,1,1,0.5,8.649999999999999,26.2,-8.9,26.2,11308,2019-11-15,,,,
2576,2019.11.18,Mon,-3.3000000000000007,14.2,-17.5,5,1,4,0.2,-0.6600000000000001,14.2,-4.375,14.2,11313,2019-11-18,,,,
2577,2019.11.19,Tue,-22.8,0.8,-23.6,6,1,5,0.16666666666666666,-3.8000000000000003,0.8,-4.720000000000001,0.8,11318,2019-11-19,,,,
2578,2019.11.20,Wed,-26.099999999999998,2.6,-28.7,7,1,5,0.14285714285714285,-3.728571428571428,2.6,-5.74,2.6,11326,2019-11-20,,,,
2579,2019.11.21,Thu,4.1,19.2,-15.1,5,2,3,0.4,0.82,9.6,-5.033333333333333,12.1,11331,2019-11-21,,,,
2580,2019.11.22,Fri,-0.20000000000000284,33.8,-34.0,8,1,7,0.125,-0.025000000000000355,33.8,-4.857142857142857,33.8,11339,2019-11-22,,,,
2581,2019.11.25,Mon,-11.700000000000001,5.1,-16.8,3,1,2,0.3333333333333333,-3.9000000000000004,5.1,-8.4,5.1,11341,2019-11-25,,,,
2582,2019.11.26,Tue,-39.3,3.6,-42.9,14,2,12,0.14285714285714285,-2.807142857142857,1.8,-3.5749999999999997,3.2,11356,2019-11-26,,,,
2583,2019.11.27,Wed,-7.6000000000000005,0.5,-8.100000000000001,3,1,2,0.3333333333333333,-2.5333333333333337,0.5,-4.050000000000001,0.5,11358,2019-11-27,,,,
2584,2019.11.28,Thu,-50.89999999999999,2.9,-53.79999999999999,15,1,14,0.06666666666666667,-3.3933333333333326,2.9,-3.842857142857142,2.9,11361,2019-11-28,,,,
2585,2019.11.29,Fri,-3.2,0.0,-3.2,1,0,1,0.0,-3.2,0.0,-3.2,-3.2,11375,2019-11-29,,,,
2586,2019.12.02,Mon,-14.2,0.0,-14.2,3,0,3,0.0,-4.733333333333333,0.0,-4.733333333333333,-4.0,11378,2019-12-02,,,,
2587,2019.12.03,Tue,-35.9,3.4,-39.3,11,1,10,0.09090909090909091,-3.2636363636363637,3.4,-3.9299999999999997,3.4,11389,2019-12-03,,,,
2588,2019.12.04,Wed,-46.699999999999996,0.0,-46.699999999999996,10,0,10,0.0,-4.67,0.0,-4.67,-1.8,11395,2019-12-04,,,,
2589,2019.12.05,Thu,1.3,1.3,0.0,1,1,0,1.0,1.3,1.3,0.0,1.3,11400,2019-12-05,,,,
2590,2019.12.06,Fri,-10.5,2.0,-12.5,4,1,3,0.25,-2.625,2.0,-4.166666666666667,2.0,11404,2019-12-06,,,,
2591,2019.12.09,Mon,-2.5,4.8,-7.3,2,1,1,0.5,-1.25,4.8,-7.3,4.8,11405,2019-12-09,,,,
2592,2019.12.10,Tue,-4.300000000000001,0.1,-4.4,2,1,1,0.5,-2.1500000000000004,0.1,-4.4,0.1,11408,2019-12-10,squeeze,expn more,squeeze,expansion
2593,2019.12.11,Wed,25.900000000000002,47.300000000000004,-21.4,6,2,4,0.3333333333333333,4.316666666666667,23.650000000000002,-5.35,47.1,11414,2019-12-11,squeeze,fake inverse expn,squeeze,expansion
2594,2019.12.12,Thu,-35.4,15.6,-51.0,8,1,7,0.125,-4.425,15.6,-7.285714285714286,15.6,11422,2019-12-12,squeeze,range expn inverse expn,squeeze,expn range
2595,2019.12.13,Fri,22.7,35.0,-12.3,2,1,1,0.5,11.35,35.0,-12.3,35.0,11424,2019-12-13,squeeze,expansion,squeeze,expansion
2596,2019.12.16,Mon,-21.700000000000003,0.0,-21.700000000000003,2,0,2,0.0,-10.850000000000001,0.0,-10.850000000000001,-3.6,11426,2019-12-16,squeeze,range,squeeze,range
2597,2019.12.17,Tue,-14.6,7.9,-22.5,6,1,5,0.16666666666666666,-2.433333333333333,7.9,-4.5,7.9,11431,2019-12-17,squeeze,fake expn range,squeeze,expn range
